match_id,match_date,stage,home_team,away_team,team,player,position,minute,second,period,x,y,end_x,end_y,end_z,body_part,technique,shot_type,outcome,statsbomb_xg,first_time,under_pressure
3857278,2022-11-29,Group Stage,Iran,United States,United States,Yunus Dimoara Musah,Right Center Midfield,8,38,1,100.5,38.2,120.0,34.8,6.7,Left Foot,Volley,Open Play,Off T,0.045798708,False,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Christian Pulisic,Left Wing,10,32,1,110.1,35.6,118.2,40.1,0.9,Head,Normal,Open Play,Saved,0.080380306,False,True
3857278,2022-11-29,Group Stage,Iran,United States,United States,Joshua Sargent,Center Forward,27,8,1,99.0,32.1,102.5,33.5,,Right Foot,Normal,Open Play,Blocked,0.040954046,False,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Timothy Weah,Right Wing,27,10,1,109.7,35.9,118.9,38.3,2.1,Head,Normal,Open Play,Saved,0.12157792,False,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Sergino Dest,Right Back,29,16,1,101.3,48.2,105.9,47.1,,Left Foot,Normal,Open Play,Blocked,0.05512647,False,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Timothy Weah,Right Wing,32,45,1,108.7,54.1,120.0,42.4,5.0,Right Foot,Normal,Open Play,Off T,0.04585104,True,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Sergino Dest,Right Back,36,0,1,102.0,50.5,102.5,50.3,,Right Foot,Normal,Open Play,Blocked,0.043695714,True,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Christian Pulisic,Left Wing,37,49,1,115.1,38.7,120.0,36.4,1.9,Right Foot,Half Volley,Open Play,Goal,0.5303789,True,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Joshua Sargent,Center Forward,41,31,1,114.2,56.9,118.6,0.1,,Right Foot,Half Volley,Open Play,Wayward,0.011004616,False,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Joshua Sargent,Center Forward,46,45,2,110.0,25.2,118.3,36.1,0.2,Left Foot,Normal,Open Play,Saved,0.05674209,True,False
3857278,2022-11-29,Group Stage,Iran,United States,Iran,Saman Ghoddos,Left Wing,51,11,2,114.1,38.7,120.0,37.7,5.6,Head,Diving Header,Open Play,Off T,0.39133456,False,True
3857278,2022-11-29,Group Stage,Iran,United States,United States,Yunus Dimoara Musah,Right Midfield,68,45,2,97.0,43.3,120.0,44.6,4.1,Right Foot,Normal,Free Kick,Off T,0.080397844,False,False
3857278,2022-11-29,Group Stage,Iran,United States,Iran,Saeid Ezatolahi Afagh,Center Defensive Midfield,69,53,2,90.8,21.8,120.0,45.2,3.8,Right Foot,Normal,Open Play,Off T,0.006830182,False,False
3857278,2022-11-29,Group Stage,Iran,United States,Iran,Morteza Pouraliganji,Left Center Back,92,28,2,111.0,35.6,120.0,35.0,0.9,Head,Diving Header,Open Play,Off T,0.21722858,False,True
3857278,2022-11-29,Group Stage,Iran,United States,Iran,Mehdi Taremi,Left Center Forward,97,53,2,111.1,39.5,111.9,39.7,0.2,Left Foot,Volley,Open Play,Saved,0.30539662,True,False
3857278,2022-11-29,Group Stage,Iran,United States,United States,Haji Wright,Center Forward,99,26,2,105.1,23.9,114.7,34.3,0.2,Left Foot,Normal,Open Play,Saved,0.057746947,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Youssef Msakni,Left Wing,2,2,1,92.6,52.0,101.1,47.5,,Right Foot,Normal,Open Play,Blocked,0.023819994,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Issam Jebali,Center Forward,4,10,1,114.0,54.8,114.6,53.3,,Left Foot,Normal,Open Play,Blocked,0.014059674,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Mohamed Dräger,Right Wing Back,10,46,1,93.4,44.5,98.1,43.9,,Right Foot,Normal,Open Play,Blocked,0.033114884,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Youssef Msakni,Left Wing,11,47,1,114.7,29.6,120.0,43.4,3.8,Head,Normal,Open Play,Off T,0.04366076,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Kasper Dolberg,Left Center Forward,22,5,1,115.3,32.5,116.0,33.8,,Right Foot,Volley,Open Play,Blocked,0.124032564,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Joachim Andersen,Right Center Back,22,9,1,99.7,30.3,119.3,36.5,2.0,Left Foot,Half Volley,Open Play,Saved,0.02765422,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,32,58,1,95.4,19.0,117.8,38.9,1.0,Right Foot,Normal,Open Play,Saved,0.008709067,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Yassine Meriah,Center Back,38,12,1,111.4,49.3,112.2,48.5,,Right Foot,Half Volley,Open Play,Blocked,0.046073906,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Aïssa Bilal Laïdouni,Left Defensive Midfield,38,14,1,115.0,52.2,120.0,44.7,3.9,Right Foot,Normal,Open Play,Off T,0.06712157,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Issam Jebali,Center Forward,42,0,1,112.0,44.9,114.6,43.4,0.9,Right Foot,Lob,Open Play,Saved,0.4656446,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Ellyes Joris Skhiri,Right Defensive Midfield,42,47,1,99.8,40.9,120.0,39.9,4.0,Left Foot,Half Volley,Open Play,Off T,0.059586592,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Issam Jebali,Center Forward,45,11,2,112.1,47.5,112.6,44.6,,Head,Normal,Open Play,Wayward,0.11338296,False,True
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Youssef Msakni,Left Wing,45,45,2,114.7,48.7,120.0,45.8,0.2,Right Foot,Volley,Open Play,Off T,0.07208876,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Mohamed Dräger,Right Wing Back,50,57,2,92.2,49.3,100.0,46.8,,Right Foot,Normal,Open Play,Blocked,0.020917216,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Ellyes Joris Skhiri,Right Defensive Midfield,52,1,2,99.5,39.6,111.3,39.7,,Right Foot,Volley,Open Play,Blocked,0.041405495,True,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Tunisia,Dylan Daniel Mahmoud Bronn,Right Center Back,52,2,2,103.9,36.4,106.3,37.0,,Right Foot,Half Volley,Open Play,Blocked,0.059058707,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Kasper Dolberg,Center Forward,56,32,2,117.0,35.0,117.7,52.6,,Head,Normal,Open Play,Wayward,0.25651878,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Christian Dannemann Eriksen,Center Attacking Midfield,68,26,2,99.2,36.8,116.0,41.2,1.6,Left Foot,Normal,Open Play,Saved,0.08509644,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Andreas Christensen,Left Center Back,69,15,2,117.4,37.0,119.2,43.8,,Head,Normal,Open Play,Wayward,0.27134958,False,True
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Andreas Evald Cornelius,Center Forward,69,16,2,118.2,43.9,120.0,44.1,1.1,Head,Normal,Open Play,Post,0.5683119,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Mathias Jensen,Left Defensive Midfield,75,27,2,102.5,24.2,120.0,33.7,0.5,Right Foot,Normal,Open Play,Off T,0.02872357,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Andreas Evald Cornelius,Center Forward,91,9,2,114.4,36.8,119.2,39.4,2.1,Head,Normal,Open Play,Saved,0.14539434,False,True
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Joakim Mæhle,Left Back,91,41,2,95.0,30.2,96.4,30.9,,Right Foot,Normal,Open Play,Blocked,0.028684001,False,False
3857254,2022-11-22,Group Stage,Denmark,Tunisia,Denmark,Andreas Evald Cornelius,Center Forward,96,18,2,108.8,46.4,118.8,43.8,2.4,Head,Normal,Open Play,Saved,0.022084296,False,True
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Neymar da Silva Santos Junior,Center Attacking Midfield,6,39,1,111.3,44.4,111.4,32.9,,Right Foot,Normal,Open Play,Wayward,0.083826184,True,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Vinícius José Paixão de Oliveira Júnior,Left Wing,6,41,1,110.0,29.9,120.0,41.7,1.7,Right Foot,Normal,Open Play,Goal,0.13057186,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Neymar da Silva Santos Junior,Center Attacking Midfield,12,18,1,108.0,40.0,120.0,42.3,0.2,Right Foot,Normal,Penalty,Goal,0.7835,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,Hee-Chan Hwang,Left Midfield,16,15,1,90.4,28.0,117.9,42.1,2.3,Right Foot,Normal,Open Play,Saved,0.016991004,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,In-Beom Hwang,Left Defensive Midfield,16,40,1,91.7,46.4,120.0,42.9,4.9,Left Foot,Normal,Open Play,Off T,0.026666574,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,Hee-Chan Hwang,Left Midfield,24,57,1,82.7,33.0,117.3,42.0,1.3,Right Foot,Normal,Open Play,Saved,0.0058221314,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Richarlison de Andrade,Center Forward,28,13,1,110.7,43.3,120.0,37.4,0.0,Left Foot,Normal,Open Play,Goal,0.5379008,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Raphael Dias Belloli,Right Wing,30,19,1,94.7,30.7,120.0,42.0,5.3,Left Foot,Normal,Open Play,Off T,0.02589997,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,Hee-Chan Hwang,Left Midfield,31,37,1,119.3,30.8,119.5,34.1,0.4,Right Foot,Normal,Open Play,Saved,0.017834108,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Carlos Henrique Casimiro,Left Defensive Midfield,33,37,1,93.6,43.2,120.0,31.5,1.1,Right Foot,Normal,Open Play,Off T,0.029429397,True,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Lucas Tolentino Coelho de Lima,Right Defensive Midfield,35,45,1,110.0,44.8,120.0,37.3,0.3,Right Foot,Volley,Open Play,Goal,0.08633457,True,True
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Lucas Tolentino Coelho de Lima,Right Defensive Midfield,45,14,1,112.0,49.2,117.1,44.2,0.5,Left Foot,Normal,Open Play,Saved,0.2577265,True,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Richarlison de Andrade,Center Forward,48,8,1,110.3,51.6,114.2,46.3,0.2,Right Foot,Normal,Open Play,Saved,0.2681848,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Neymar da Silva Santos Junior,Center Attacking Midfield,48,9,1,111.4,42.3,120.0,45.0,3.9,Other,Normal,Open Play,Off T,0.26870713,False,True
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Raphael Dias Belloli,Right Wing,45,23,2,104.3,51.7,116.5,41.4,0.1,Left Foot,Normal,Open Play,Saved,0.04634087,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,Heung-Min Son,Left Midfield,46,16,2,105.3,27.9,112.9,34.9,1.4,Right Foot,Normal,Open Play,Saved,0.1490943,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Raphael Dias Belloli,Right Wing,53,52,2,110.4,50.6,118.0,41.4,0.2,Left Foot,Normal,Open Play,Saved,0.080992505,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Vinícius José Paixão de Oliveira Júnior,Left Wing,53,59,2,110.4,26.8,120.0,32.5,0.1,Right Foot,Normal,Open Play,Off T,0.05640157,False,True
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Raphael Dias Belloli,Right Wing,57,0,2,91.0,34.0,100.8,34.8,,Left Foot,Normal,Free Kick,Blocked,0.04321825,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Raphael Dias Belloli,Right Wing,61,39,2,114.6,51.1,117.9,44.1,0.8,Right Foot,Normal,Open Play,Saved,0.16284284,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,Hee-Chan Hwang,Right Midfield,67,34,2,106.8,51.7,116.4,42.1,0.9,Right Foot,Half Volley,Open Play,Saved,0.04724954,True,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,Seung-Ho Paik,Right Center Midfield,75,47,2,93.7,39.8,120.0,43.4,1.6,Left Foot,Half Volley,Open Play,Goal,0.023081098,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Daniel Alves da Silva,Right Back,88,28,2,111.1,53.1,116.2,45.0,,Right Foot,Overhead Kick,Open Play,Blocked,0.027839905,True,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Gleison Bremer Silva Nascimento,Left Back,89,3,2,116.1,41.0,116.7,40.3,1.6,Head,Normal,Open Play,Saved,0.34439024,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,South Korea,Hee-Chan Hwang,Right Midfield,89,49,2,112.9,53.6,120.0,45.9,4.8,Right Foot,Half Volley,Open Play,Off T,0.058088522,False,False
3869253,2022-12-05,Round of 16,Brazil,South Korea,Brazil,Daniel Alves da Silva,Right Back,92,41,2,88.4,46.1,120.0,32.4,0.3,Right Foot,Normal,Open Play,Off T,0.027316706,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Joško Gvardiol,Left Center Back,6,28,1,108.8,38.0,120.0,36.4,1.7,Head,Diving Header,Open Play,Goal,0.1243582,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Achraf Dari,Left Center Back,8,17,1,115.6,39.0,120.0,41.6,1.3,Head,Normal,Open Play,Goal,0.4178385,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Mislav Oršić,Left Wing,9,35,1,99.5,23.8,120.0,47.7,2.8,Right Foot,Normal,Open Play,Off T,0.02730659,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Josip Stanišić,Right Back,13,55,1,94.4,41.3,120.0,40.7,7.6,Right Foot,Normal,Open Play,Off T,0.040524755,True,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Mislav Oršić,Left Wing,17,21,1,104.9,38.8,107.7,39.3,,Right Foot,Normal,Open Play,Blocked,0.11308218,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Andrej Kramarić,Center Attacking Midfield,17,29,1,111.3,34.8,118.1,37.8,1.6,Head,Normal,Open Play,Saved,0.13429043,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Luka Modrić,Right Defensive Midfield,23,25,1,101.2,49.5,117.1,41.7,0.2,Left Foot,Normal,Open Play,Saved,0.07012748,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Sofiane Boufal,Left Wing,32,9,1,112.4,29.5,120.0,30.9,5.7,Left Foot,Volley,Open Play,Off T,0.08611878,True,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Youssef En-Nesyri,Center Forward,36,19,1,117.8,48.9,120.0,31.2,1.3,Head,Normal,Open Play,Off T,0.04761149,False,True
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Hakim Ziyech,Right Wing,39,41,1,90.6,53.5,120.0,46.1,0.2,Left Foot,Normal,Open Play,Off T,0.014617449,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Mislav Oršić,Left Wing,41,43,1,106.5,21.3,120.0,43.5,1.9,Right Foot,Normal,Open Play,Goal,0.013095795,True,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Marko Livaja,Center Forward,46,36,1,90.5,39.5,94.4,39.5,,Right Foot,Normal,Open Play,Blocked,0.02019975,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Mislav Oršić,Left Wing,46,22,2,100.8,24.2,107.6,28.7,,Right Foot,Normal,Open Play,Blocked,0.028195048,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Mislav Oršić,Left Wing,54,5,2,87.5,26.6,120.0,49.3,6.7,Right Foot,Normal,Open Play,Off T,0.0065055056,True,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Youssef En-Nesyri,Center Forward,64,57,2,110.6,40.5,111.3,40.6,,Head,Normal,Open Play,Blocked,0.072652236,False,True
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Nikola Vlašić,Right Wing,70,24,2,90.9,36.9,120.0,43.1,4.2,Right Foot,Normal,Open Play,Off T,0.03597725,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Youssef En-Nesyri,Center Forward,74,35,2,115.5,48.3,116.9,45.6,1.1,Left Foot,Half Volley,Open Play,Saved,0.16040824,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Croatia,Mateo Kovačić,Left Defensive Midfield,86,30,2,110.3,29.2,120.0,47.2,0.2,Left Foot,Normal,Open Play,Off T,0.23560598,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Youssef En-Nesyri,Center Forward,89,48,2,110.9,36.5,111.7,36.6,,Head,Normal,Open Play,Blocked,0.057190012,False,True
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Hakim Ziyech,Right Wing,90,4,2,89.6,46.9,120.0,36.5,5.6,Left Foot,Normal,Open Play,Off T,0.021768013,False,False
3869684,2022-12-17,3rd Place Final,Croatia,Morocco,Morocco,Youssef En-Nesyri,Center Forward,95,31,2,113.6,43.4,120.0,38.4,3.6,Head,Normal,Open Play,Off T,0.1132524,False,True
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Riley McGree,Right Center Forward,2,29,1,94.6,46.6,102.9,44.5,,Left Foot,Normal,Open Play,Blocked,0.038979717,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Jesper Lindstrøm,Left Wing,10,0,1,110.1,43.9,111.1,43.6,,Right Foot,Normal,Open Play,Blocked,0.09599891,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Mathias Jensen,Right Center Midfield,10,52,1,112.7,56.3,117.7,45.4,2.4,Right Foot,Normal,Open Play,Saved,0.019605601,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Andreas Skov Olsen,Right Wing,13,33,1,104.7,50.7,120.0,45.1,5.0,Right Foot,Normal,Open Play,Off T,0.10059545,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Riley McGree,Right Center Forward,21,44,1,101.3,59.0,117.5,42.9,2.3,Left Foot,Half Volley,Open Play,Saved,0.010740947,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Andreas Skov Olsen,Right Wing,24,7,1,109.6,50.5,116.4,44.4,0.4,Right Foot,Normal,Open Play,Saved,0.09373255,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Christian Dannemann Eriksen,Left Center Midfield,28,36,1,102.9,25.6,120.0,33.5,0.2,Right Foot,Normal,Open Play,Off T,0.035615563,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Mitchell Thomas Duke,Left Center Forward,31,33,1,102.5,36.7,118.4,41.7,1.8,Head,Normal,Open Play,Saved,0.037495814,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Mitchell Thomas Duke,Left Center Forward,40,57,1,98.3,20.9,119.0,37.3,0.5,Right Foot,Normal,Open Play,Saved,0.010397313,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Aziz Eraltay Behich,Left Back,46,10,2,100.2,34.1,111.5,39.6,,Right Foot,Half Volley,Open Play,Blocked,0.049681988,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Jackson Irvine,Center Attacking Midfield,47,47,2,109.6,30.8,120.0,42.8,5.6,Left Foot,Half Volley,Open Play,Off T,0.17342122,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Andreas Skov Olsen,Right Wing,51,59,2,107.2,52.9,108.6,51.2,,Left Foot,Normal,Open Play,Blocked,0.046983063,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Mathew Leckie,Right Wing,59,56,2,105.7,31.5,120.0,43.5,0.2,Left Foot,Normal,Open Play,Goal,0.11353828,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Andreas Skov Olsen,Right Wing,68,4,2,103.1,49.3,107.1,46.3,,Left Foot,Normal,Open Play,Blocked,0.070518844,False,True
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Joachim Andersen,Right Center Back,68,39,2,113.9,52.3,120.0,47.1,5.8,Head,Normal,Open Play,Off T,0.020115681,False,True
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Alexander Hartmann Bah,Right Back,76,24,2,99.4,54.5,101.1,53.5,,Right Foot,Half Volley,Open Play,Blocked,0.019515881,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Kasper Dolberg,Left Center Forward,76,25,2,105.2,39.6,116.8,38.4,1.2,Left Foot,Backheel,Open Play,Saved,0.049264465,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Jesper Lindstrøm,Left Midfield,81,19,2,97.5,38.2,103.5,38.7,,Right Foot,Normal,Open Play,Blocked,0.048889678,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Australia,Keanu Baccus,Right Wing,84,55,2,97.7,47.5,100.3,46.8,,Right Foot,Normal,Open Play,Blocked,0.035468098,False,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Alexander Hartmann Bah,Right Back,87,30,2,108.6,57.0,120.0,46.5,2.6,Right Foot,Normal,Open Play,Off T,0.03670106,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Kasper Dolberg,Left Center Forward,94,11,2,117.6,33.5,118.4,35.2,1.2,Right Foot,Backheel,Open Play,Saved,0.08217044,True,False
3857257,2022-11-30,Group Stage,Australia,Denmark,Denmark,Andreas Evald Cornelius,Right Center Forward,94,59,2,116.6,51.6,120.0,41.0,3.5,Head,Normal,Open Play,Off T,0.017447446,False,False
3857282,2022-11-21,Group Stage,United States,Wales,United States,Joshua Sargent,Center Forward,9,2,1,116.0,35.3,120.0,36.1,1.3,Head,Normal,Open Play,Post,0.25332773,False,False
3857282,2022-11-21,Group Stage,United States,Wales,Wales,Ethan Ampadu,Center Defensive Midfield,13,45,1,87.6,43.1,120.0,37.1,4.7,Right Foot,Half Volley,Open Play,Off T,0.013776194,False,False
3857282,2022-11-21,Group Stage,United States,Wales,United States,Sergino Dest,Right Back,28,29,1,90.9,56.6,120.0,40.7,5.8,Right Foot,Normal,Open Play,Off T,0.0066337776,False,False
3857282,2022-11-21,Group Stage,United States,Wales,United States,Timothy Weah,Right Wing,35,12,1,107.7,37.8,120.0,43.8,0.0,Right Foot,Normal,Open Play,Goal,0.20100605,True,True
3857282,2022-11-21,Group Stage,United States,Wales,Wales,Ben Davies,Left Center Back,44,29,1,114.7,37.5,120.0,23.7,1.4,Head,Normal,Open Play,Off T,0.14399761,False,True
3857282,2022-11-21,Group Stage,United States,Wales,Wales,Kieffer Roberto Francisco Moore,Left Center Forward,60,3,2,93.4,42.2,102.3,42.6,,Left Foot,Half Volley,Open Play,Blocked,0.032130886,False,False
3857282,2022-11-21,Group Stage,United States,Wales,Wales,Ben Davies,Left Center Back,63,54,2,109.2,38.3,118.5,40.3,2.1,Head,Diving Header,Open Play,Saved,0.18666926,False,False
3857282,2022-11-21,Group Stage,United States,Wales,Wales,Kieffer Roberto Francisco Moore,Left Center Forward,64,34,2,116.3,43.4,120.0,38.2,3.7,Head,Normal,Open Play,Off T,0.19270518,False,False
3857282,2022-11-21,Group Stage,United States,Wales,United States,Haji Wright,Center Forward,74,48,2,106.6,46.9,120.0,25.6,0.8,Head,Normal,Open Play,Off T,0.027433796,False,True
3857282,2022-11-21,Group Stage,United States,Wales,United States,Brenden Aaronson,Right Center Midfield,76,33,2,116.3,46.7,120.0,46.0,2.0,Head,Normal,Open Play,Off T,0.09428854,False,True
3857282,2022-11-21,Group Stage,United States,Wales,Wales,Gareth Frank Bale,Left Center Forward,81,33,2,108.0,40.0,120.0,43.4,1.5,Left Foot,Normal,Penalty,Goal,0.7835,False,False
3857282,2022-11-21,Group Stage,United States,Wales,Wales,Brennan Johnson,Right Midfield,88,36,2,109.9,56.2,118.2,44.2,1.0,Right Foot,Normal,Open Play,Saved,0.042556882,False,False
3857282,2022-11-21,Group Stage,United States,Wales,United States,Tyler Adams,Center Defensive Midfield,91,13,2,92.8,35.5,96.2,35.9,,Right Foot,Half Volley,Open Play,Blocked,0.019808901,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Croatia,Ivan Perišić,Left Wing,0,8,1,102.9,23.8,120.0,46.0,1.4,Right Foot,Half Volley,Open Play,Off T,0.03397081,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Belgium,Yannick Ferreira Carrasco,Left Wing,9,7,1,105.3,27.8,106.4,28.7,,Right Foot,Normal,Open Play,Blocked,0.05519996,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Belgium,Yannick Ferreira Carrasco,Left Wing,10,51,1,117.0,29.2,118.5,33.3,,Right Foot,Normal,Open Play,Blocked,0.020840297,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Belgium,Dries Mertens,Center Attacking Midfield,12,56,1,105.2,33.9,120.0,44.5,4.9,Right Foot,Normal,Open Play,Off T,0.1934709,True,True
3857296,2022-12-01,Group Stage,Croatia,Belgium,Belgium,Axel Witsel,Left Defensive Midfield,24,50,1,92.7,34.9,100.8,36.6,,Right Foot,Normal,Open Play,Blocked,0.025340356,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Croatia,Marcelo Brozović,Center Defensive Midfield,32,19,1,99.8,36.6,100.8,36.6,,Left Foot,Normal,Open Play,Blocked,0.054300383,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Croatia,Marko Livaja,Center Forward,32,28,1,112.2,42.5,120.0,36.0,4.5,Head,Normal,Open Play,Off T,0.104244776,False,True
3857296,2022-12-01,Group Stage,Croatia,Belgium,Belgium,Dries Mertens,Center Attacking Midfield,41,14,1,116.9,49.2,116.9,16.6,,Left Foot,Volley,Open Play,Wayward,0.108029366,True,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Croatia,Borna Sosa,Left Back,44,42,1,94.9,25.7,120.0,40.6,4.8,Left Foot,Normal,Open Play,Off T,0.024362085,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Croatia,Ivan Perišić,Left Wing,48,47,1,108.5,38.0,110.9,14.6,,Head,Normal,Open Play,Wayward,0.08771692,False,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Croatia,Josip Juranović,Right Back,48,56,1,103.1,51.5,120.0,49.5,4.6,Right Foot,Volley,Open Play,Off T,0.041306578,True,False
3857296,2022-12-01,Group Stage,Croatia,Belgium,Belgium,Yannick Ferreira Carrasco,Left Wing,47,54,2,100.9,28.3,112.8,45.4,,Left Foot,Half Volley,Open Play,Wayward,0.026916144,True,False
